scholarship_name,max_income,gender,education_level,scholarship_amount,category,min_marks,disability,state
INSPIRE Scholarship 27455,568795.0,any,pg,0.0,any,77.0,no,any
ONGC Scholarship 27456,633287.0,male,arts,0.0,obc,66.0,no,any
Merit Scholarship 27457,827439.0,female,any,0.0,st,88.0,yes,any
UGC Scholarship 27458,586579.0,female,ug,0.0,minority,51.0,no,any
ONGC Scholarship 27459,297555.0,any,engineering,0.0,minority,58.0,no,any
Minority Scholarship 27460,475178.0,female,commerce,0.0,obc,65.0,yes,any
UGC Scholarship 27461,433910.0,any,science,0.0,obc,59.0,no,any
INSPIRE Scholarship 27462,957560.0,female,commerce,0.0,obc,62.0,yes,any
Disability Fellowship 27463,145456.0,female,engineering,0.0,obc,72.0,no,any
Ambedkar Scholarship 27464,608204.0,female,arts,0.0,obc,94.0,no,any
Ambedkar Scholarship 27465,536410.0,male,pg,0.0,any,58.0,yes,any
UGC Scholarship 27466,845451.0,any,any,0.0,st,67.0,yes,any
ONGC Scholarship 27467,483895.0,any,ug,0.0,any,51.0,yes,any
UGC Scholarship 27468,765420.0,male,pg,0.0,obc,67.0,yes,any
Minority Scholarship 27469,404891.0,male,pg,0.0,obc,90.0,no,any
Merit Scholarship 27470,622710.0,male,arts,0.0,minority,69.0,yes,any
Pragati Scholarship 27471,669816.0,any,ug,0.0,any,61.0,no,any
Disability Fellowship 27472,149804.0,any,arts,0.0,sc,86.0,no,any
UGC Scholarship 27473,799984.0,male,arts,0.0,any,70.0,yes,any
Sports Scholarship 27474,696325.0,any,ug,0.0,st,56.0,yes,any
Overseas Scholarship 27475,135918.0,male,ug,0.0,sc,80.0,no,any
Pragati Scholarship 27476,773368.0,female,commerce,0.0,minority,72.0,yes,any
Minority Scholarship 27477,473996.0,female,pg,0.0,obc,56.0,no,any
Ambedkar Scholarship 27478,686745.0,male,any,0.0,obc,76.0,no,any
UGC Scholarship 27479,876531.0,male,ug,0.0,minority,77.0,yes,any
UGC Scholarship 27480,542997.0,male,science,0.0,sc,52.0,yes,any
Sports Scholarship 27481,780654.0,male,arts,0.0,st,82.0,no,any
ONGC Scholarship 27482,322947.0,female,arts,0.0,minority,87.0,no,any
Disability Fellowship 27483,275878.0,any,ug,0.0,sc,91.0,no,any
ONGC Scholarship 27484,102470.0,any,pg,0.0,st,51.0,yes,any
INSPIRE Scholarship 27485,366521.0,female,ug,0.0,minority,95.0,yes,any
Pragati Scholarship 27486,247047.0,male,commerce,0.0,st,90.0,no,any
Minority Scholarship 27487,964021.0,male,arts,0.0,sc,53.0,yes,any
Overseas Scholarship 27488,576454.0,any,engineering,0.0,minority,85.0,no,any
UGC Scholarship 27489,352715.0,any,arts,0.0,obc,51.0,no,any
ONGC Scholarship 27490,295913.0,male,science,0.0,minority,51.0,no,any
Minority Scholarship 27491,409650.0,female,arts,0.0,obc,80.0,yes,any
Sports Scholarship 27492,849097.0,female,pg,0.0,minority,69.0,yes,any
Disability Fellowship 27493,413729.0,male,engineering,0.0,any,86.0,no,any
Merit Scholarship 27494,917025.0,male,ug,0.0,st,81.0,no,any
Disability Fellowship 27495,349041.0,female,science,0.0,st,66.0,yes,any
ONGC Scholarship 27496,795728.0,female,any,0.0,st,79.0,yes,any
Sports Scholarship 27497,111611.0,any,pg,0.0,minority,80.0,yes,any
UGC Scholarship 27498,252113.0,male,any,0.0,minority,77.0,no,any
Minority Scholarship 27499,252612.0,any,pg,0.0,st,76.0,no,any
Ambedkar Scholarship 27500,705983.0,any,engineering,0.0,minority,87.0,no,any
ONGC Scholarship 27501,268105.0,male,ug,0.0,st,53.0,yes,any
Ambedkar Scholarship 27502,677026.0,any,science,0.0,obc,68.0,yes,any
Merit Scholarship 27503,731706.0,female,any,0.0,any,77.0,yes,any
Minority Scholarship 27504,255775.0,female,science,0.0,any,93.0,yes,any
Disability Fellowship 27505,507179.0,male,commerce,0.0,any,55.0,yes,any
Ambedkar Scholarship 27506,753869.0,female,commerce,0.0,sc,58.0,no,any
Overseas Scholarship 27507,891974.0,male,any,0.0,any,66.0,no,any
Sports Scholarship 27508,486170.0,male,arts,0.0,any,91.0,no,any
Merit Scholarship 27509,217947.0,any,arts,0.0,obc,68.0,yes,any
ONGC Scholarship 27510,445320.0,any,any,0.0,obc,63.0,yes,any
Overseas Scholarship 27511,251956.0,female,pg,0.0,sc,91.0,yes,any
INSPIRE Scholarship 27512,145324.0,female,commerce,0.0,minority,51.0,yes,any
Pragati Scholarship 27513,960844.0,any,any,0.0,obc,89.0,yes,any
Minority Scholarship 27514,552442.0,any,science,0.0,minority,74.0,yes,any
Sports Scholarship 27515,409768.0,female,any,0.0,obc,51.0,yes,any
Pragati Scholarship 27516,320864.0,any,any,0.0,minority,80.0,yes,any
Merit Scholarship 27517,507260.0,any,any,0.0,any,78.0,no,any
Sports Scholarship 27518,729995.0,male,engineering,0.0,any,91.0,yes,any
Overseas Scholarship 27519,277347.0,any,engineering,0.0,sc,71.0,no,any
Ambedkar Scholarship 27520,785825.0,female,science,0.0,sc,57.0,yes,any
Minority Scholarship 27521,434330.0,any,arts,0.0,st,58.0,no,any
Minority Scholarship 27522,191947.0,male,commerce,0.0,any,62.0,no,any
Overseas Scholarship 27523,934884.0,female,any,0.0,sc,59.0,yes,any
UGC Scholarship 27524,104249.0,any,arts,0.0,minority,90.0,yes,any
INSPIRE Scholarship 27525,350211.0,male,engineering,0.0,any,95.0,no,any
ONGC Scholarship 27526,168614.0,female,ug,0.0,any,50.0,no,any
Merit Scholarship 27527,500005.0,female,ug,0.0,obc,71.0,no,any
ONGC Scholarship 27528,609680.0,male,commerce,0.0,st,94.0,yes,any
ONGC Scholarship 27529,331863.0,male,engineering,0.0,any,63.0,no,any
Minority Scholarship 27530,814262.0,male,any,0.0,st,74.0,yes,any
INSPIRE Scholarship 27531,168779.0,any,ug,0.0,any,77.0,yes,any
Ambedkar Scholarship 27532,508993.0,any,engineering,0.0,any,53.0,no,any
Pragati Scholarship 27533,715644.0,female,pg,0.0,st,90.0,no,any
Overseas Scholarship 27534,205295.0,female,ug,0.0,obc,91.0,yes,any
Pragati Scholarship 27535,247818.0,male,engineering,0.0,obc,59.0,yes,any
Pragati Scholarship 27536,471177.0,female,engineering,0.0,any,88.0,no,any
Sports Scholarship 27537,734070.0,male,pg,0.0,any,54.0,yes,any
Minority Scholarship 27538,208336.0,male,science,0.0,minority,86.0,yes,any
ONGC Scholarship 27539,843700.0,female,engineering,0.0,obc,87.0,no,any
ONGC Scholarship 27540,638318.0,male,engineering,0.0,sc,68.0,no,any
Ambedkar Scholarship 27541,701005.0,male,ug,0.0,obc,76.0,no,any
Sports Scholarship 27542,238558.0,any,arts,0.0,any,63.0,no,any
Disability Fellowship 27543,872900.0,female,commerce,0.0,st,75.0,no,any
INSPIRE Scholarship 27544,215122.0,any,engineering,0.0,any,92.0,yes,any
Disability Fellowship 27545,981858.0,any,ug,0.0,minority,57.0,yes,any
UGC Scholarship 27546,788578.0,female,any,0.0,st,61.0,no,any
Sports Scholarship 27547,171090.0,any,any,0.0,sc,50.0,no,any
Minority Scholarship 27548,866370.0,male,engineering,0.0,minority,80.0,yes,any
Sports Scholarship 27549,233280.0,any,engineering,0.0,obc,78.0,yes,any
ONGC Scholarship 27550,536733.0,male,science,0.0,st,94.0,no,any
ONGC Scholarship 27551,509967.0,female,ug,0.0,sc,52.0,no,any
Disability Fellowship 27552,559667.0,male,any,0.0,st,68.0,no,any
Disability Fellowship 27553,733477.0,any,science,0.0,obc,71.0,no,any
Overseas Scholarship 27554,646821.0,any,any,0.0,obc,53.0,no,any
Minority Scholarship 27555,450973.0,any,arts,0.0,minority,74.0,yes,any
INSPIRE Scholarship 27556,628115.0,any,arts,0.0,obc,94.0,no,any
Sports Scholarship 27557,855082.0,male,any,0.0,any,60.0,no,any
ONGC Scholarship 27558,249579.0,any,pg,0.0,any,78.0,yes,any
UGC Scholarship 27559,717344.0,male,arts,0.0,minority,80.0,yes,any
Disability Fellowship 27560,746176.0,female,science,0.0,st,69.0,yes,any
UGC Scholarship 27561,129586.0,female,pg,0.0,minority,54.0,yes,any
Disability Fellowship 27562,844763.0,any,arts,0.0,any,87.0,yes,any
Sports Scholarship 27563,508131.0,any,commerce,0.0,any,93.0,yes,any
ONGC Scholarship 27564,691970.0,male,any,0.0,any,73.0,no,any
UGC Scholarship 27565,207363.0,male,science,0.0,st,74.0,no,any
Ambedkar Scholarship 27566,811508.0,any,pg,0.0,any,69.0,yes,any
Minority Scholarship 27567,209627.0,male,any,0.0,any,79.0,yes,any
Minority Scholarship 27568,297435.0,female,commerce,0.0,obc,91.0,no,any
UGC Scholarship 27569,358725.0,male,commerce,0.0,sc,72.0,no,any
Pragati Scholarship 27570,648033.0,any,ug,0.0,st,71.0,no,any
Merit Scholarship 27571,538624.0,any,arts,0.0,any,78.0,yes,any
Ambedkar Scholarship 27572,876119.0,any,engineering,0.0,obc,70.0,yes,any
Pragati Scholarship 27573,113418.0,any,commerce,0.0,any,57.0,yes,any
Minority Scholarship 27574,213012.0,any,commerce,0.0,any,57.0,no,any
ONGC Scholarship 27575,936840.0,any,science,0.0,minority,62.0,no,any
INSPIRE Scholarship 27576,888957.0,female,arts,0.0,minority,90.0,no,any
UGC Scholarship 27577,648723.0,female,ug,0.0,sc,88.0,no,any
ONGC Scholarship 27578,917038.0,any,science,0.0,sc,86.0,yes,any
Sports Scholarship 27579,240435.0,male,commerce,0.0,any,54.0,no,any
INSPIRE Scholarship 27580,123201.0,male,pg,0.0,sc,89.0,yes,any
Pragati Scholarship 27581,291520.0,female,engineering,0.0,st,62.0,yes,any
Merit Scholarship 27582,182516.0,any,any,0.0,any,86.0,no,any
Overseas Scholarship 27583,785171.0,any,any,0.0,st,77.0,yes,any
Merit Scholarship 27584,539515.0,male,science,0.0,any,55.0,yes,any
Minority Scholarship 27585,749876.0,female,commerce,0.0,minority,73.0,no,any
ONGC Scholarship 27586,167367.0,any,any,0.0,st,64.0,yes,any
UGC Scholarship 27587,872881.0,female,engineering,0.0,st,68.0,yes,any
Minority Scholarship 27588,151834.0,female,engineering,0.0,obc,87.0,no,any
Disability Fellowship 27589,994478.0,female,any,0.0,any,59.0,no,any
Ambedkar Scholarship 27590,695267.0,male,arts,0.0,obc,69.0,yes,any
INSPIRE Scholarship 27591,579485.0,male,any,0.0,minority,64.0,yes,any
Merit Scholarship 27592,692259.0,female,science,0.0,minority,62.0,no,any
Ambedkar Scholarship 27593,414200.0,male,pg,0.0,sc,87.0,no,any
INSPIRE Scholarship 27594,180536.0,any,engineering,0.0,minority,59.0,no,any
UGC Scholarship 27595,323582.0,any,commerce,0.0,sc,85.0,yes,any
INSPIRE Scholarship 27596,935185.0,any,pg,0.0,st,88.0,yes,any
UGC Scholarship 27597,147604.0,any,science,0.0,any,92.0,no,any
Pragati Scholarship 27598,419187.0,any,commerce,0.0,any,84.0,no,any
Ambedkar Scholarship 27599,254762.0,any,arts,0.0,minority,64.0,no,any
Minority Scholarship 27600,690649.0,any,pg,0.0,any,62.0,no,any
UGC Scholarship 27601,168232.0,female,science,0.0,any,64.0,no,any
Sports Scholarship 27602,734059.0,female,commerce,0.0,st,86.0,no,any
Pragati Scholarship 27603,672460.0,male,science,0.0,sc,59.0,no,any
Pragati Scholarship 27604,757217.0,female,science,0.0,minority,95.0,no,any
UGC Scholarship 27605,663583.0,male,any,0.0,st,76.0,yes,any
Sports Scholarship 27606,147595.0,male,ug,0.0,sc,79.0,yes,any
Merit Scholarship 27607,804192.0,female,any,0.0,any,89.0,yes,any
Merit Scholarship 27608,865358.0,any,pg,0.0,sc,63.0,no,any
UGC Scholarship 27609,171995.0,female,any,0.0,st,86.0,yes,any
ONGC Scholarship 27610,474956.0,male,commerce,0.0,sc,73.0,no,any
Disability Fellowship 27611,232232.0,female,commerce,0.0,minority,71.0,no,any
Minority Scholarship 27612,499971.0,any,ug,0.0,st,68.0,no,any
ONGC Scholarship 27613,428014.0,female,ug,0.0,obc,83.0,no,any
Overseas Scholarship 27614,440150.0,female,commerce,0.0,obc,57.0,yes,any
INSPIRE Scholarship 27615,644098.0,male,any,0.0,any,76.0,yes,any
ONGC Scholarship 27616,914478.0,any,ug,0.0,sc,72.0,no,any
UGC Scholarship 27617,877839.0,male,science,0.0,minority,89.0,no,any
Disability Fellowship 27618,278190.0,male,science,0.0,obc,76.0,no,any
Ambedkar Scholarship 27619,817950.0,any,any,0.0,any,78.0,yes,any
Pragati Scholarship 27620,699456.0,any,arts,0.0,any,78.0,yes,any
Ambedkar Scholarship 27621,604394.0,female,science,0.0,obc,54.0,yes,any
Ambedkar Scholarship 27622,662536.0,any,any,0.0,sc,65.0,yes,any
UGC Scholarship 27623,677572.0,any,arts,0.0,any,77.0,yes,any
UGC Scholarship 27624,604666.0,female,science,0.0,any,72.0,no,any
Pragati Scholarship 27625,239993.0,female,engineering,0.0,obc,63.0,yes,any
UGC Scholarship 27626,459298.0,male,engineering,0.0,sc,60.0,no,any
Disability Fellowship 27627,653261.0,female,engineering,0.0,minority,85.0,no,any
Overseas Scholarship 27628,797731.0,female,science,0.0,sc,89.0,yes,any
Disability Fellowship 27629,159568.0,male,any,0.0,obc,62.0,no,any
INSPIRE Scholarship 27630,420531.0,any,ug,0.0,any,77.0,no,any
UGC Scholarship 27631,764972.0,any,commerce,0.0,sc,65.0,yes,any
Overseas Scholarship 27632,122696.0,female,ug,0.0,any,64.0,no,any
Pragati Scholarship 27633,600521.0,male,commerce,0.0,st,94.0,no,any
INSPIRE Scholarship 27634,111512.0,female,pg,0.0,minority,82.0,yes,any
Sports Scholarship 27635,291605.0,any,any,0.0,sc,59.0,yes,any
Overseas Scholarship 27636,820335.0,male,ug,0.0,sc,67.0,yes,any
Disability Fellowship 27637,399910.0,male,arts,0.0,any,90.0,no,any
ONGC Scholarship 27638,516069.0,male,commerce,0.0,st,54.0,yes,any
Disability Fellowship 27639,118920.0,any,engineering,0.0,st,54.0,yes,any
Disability Fellowship 27640,524861.0,any,pg,0.0,any,76.0,yes,any
UGC Scholarship 27641,991383.0,male,any,0.0,any,59.0,yes,any
Sports Scholarship 27642,644102.0,male,pg,0.0,st,61.0,yes,any
Sports Scholarship 27643,891909.0,female,commerce,0.0,minority,83.0,no,any
INSPIRE Scholarship 27644,890993.0,any,science,0.0,any,75.0,no,any
Sports Scholarship 27645,503753.0,female,arts,0.0,sc,89.0,no,any
INSPIRE Scholarship 27646,966701.0,any,arts,0.0,any,93.0,no,any
Ambedkar Scholarship 27647,704459.0,female,commerce,0.0,minority,65.0,no,any
Overseas Scholarship 27648,749294.0,any,commerce,0.0,any,60.0,no,any
Pragati Scholarship 27649,450423.0,male,commerce,0.0,minority,70.0,yes,any
Minority Scholarship 27650,882763.0,female,commerce,0.0,any,82.0,yes,any
UGC Scholarship 27651,284161.0,any,engineering,0.0,any,55.0,no,any
Merit Scholarship 27652,372037.0,any,pg,0.0,sc,76.0,no,any
Pragati Scholarship 27653,121571.0,female,any,0.0,obc,57.0,no,any
Overseas Scholarship 27654,550477.0,male,engineering,0.0,st,66.0,yes,any
ONGC Scholarship 27655,281911.0,female,engineering,0.0,sc,92.0,yes,any
Ambedkar Scholarship 27656,257018.0,female,pg,0.0,sc,72.0,yes,any
Merit Scholarship 27657,797576.0,female,science,0.0,st,53.0,yes,any
Overseas Scholarship 27658,482143.0,any,any,0.0,st,88.0,yes,any
UGC Scholarship 27659,923919.0,male,ug,0.0,sc,62.0,no,any
Merit Scholarship 27660,779936.0,female,ug,0.0,any,66.0,no,any
Merit Scholarship 27661,904240.0,male,ug,0.0,any,56.0,no,any
Ambedkar Scholarship 27662,922809.0,any,any,0.0,minority,77.0,no,any
Disability Fellowship 27663,496783.0,male,commerce,0.0,st,71.0,no,any
Merit Scholarship 27664,577305.0,female,any,0.0,any,86.0,no,any
Overseas Scholarship 27665,132796.0,female,engineering,0.0,any,68.0,yes,any
ONGC Scholarship 27666,998005.0,any,science,0.0,obc,65.0,no,any
ONGC Scholarship 27667,363549.0,female,pg,0.0,any,67.0,no,any
UGC Scholarship 27668,835721.0,female,pg,0.0,minority,55.0,yes,any
Disability Fellowship 27669,656967.0,female,arts,0.0,sc,84.0,yes,any
Merit Scholarship 27670,146594.0,any,engineering,0.0,any,80.0,yes,any
INSPIRE Scholarship 27671,834051.0,any,science,0.0,st,69.0,yes,any
Pragati Scholarship 27672,560595.0,female,arts,0.0,st,76.0,no,any
Minority Scholarship 27673,873098.0,male,arts,0.0,any,84.0,no,any
Minority Scholarship 27674,588402.0,female,science,0.0,minority,74.0,yes,any
Minority Scholarship 27675,724708.0,any,commerce,0.0,any,81.0,yes,any
ONGC Scholarship 27676,870161.0,female,any,0.0,obc,53.0,no,any
Overseas Scholarship 27677,124468.0,male,engineering,0.0,any,62.0,yes,any
Pragati Scholarship 27678,605147.0,any,science,0.0,minority,55.0,no,any
INSPIRE Scholarship 27679,274034.0,any,commerce,0.0,obc,55.0,no,any
Disability Fellowship 27680,162312.0,any,science,0.0,sc,65.0,no,any
Ambedkar Scholarship 27681,922872.0,any,ug,0.0,obc,93.0,no,any
INSPIRE Scholarship 27682,698180.0,any,science,0.0,sc,65.0,no,any
UGC Scholarship 27683,629155.0,male,any,0.0,obc,64.0,yes,any
Pragati Scholarship 27684,392791.0,male,engineering,0.0,sc,66.0,no,any
UGC Scholarship 27685,768400.0,female,ug,0.0,st,81.0,yes,any
Sports Scholarship 27686,111931.0,female,commerce,0.0,sc,72.0,no,any
INSPIRE Scholarship 27687,526223.0,female,arts,0.0,obc,83.0,no,any
Pragati Scholarship 27688,433311.0,any,ug,0.0,minority,89.0,no,any
UGC Scholarship 27689,960616.0,any,engineering,0.0,minority,92.0,yes,any
UGC Scholarship 27690,283849.0,female,pg,0.0,any,50.0,yes,any
UGC Scholarship 27691,996137.0,any,commerce,0.0,st,80.0,yes,any
Overseas Scholarship 27692,359637.0,male,any,0.0,obc,72.0,yes,any
Disability Fellowship 27693,539668.0,female,commerce,0.0,minority,90.0,yes,any
Minority Scholarship 27694,729725.0,male,commerce,0.0,any,60.0,no,any
UGC Scholarship 27695,536380.0,female,ug,0.0,obc,58.0,yes,any
Disability Fellowship 27696,438996.0,any,ug,0.0,minority,82.0,yes,any
Pragati Scholarship 27697,869160.0,any,commerce,0.0,minority,94.0,yes,any
Overseas Scholarship 27698,438134.0,female,pg,0.0,any,71.0,no,any
Merit Scholarship 27699,342766.0,female,arts,0.0,obc,68.0,no,any
ONGC Scholarship 27700,593472.0,female,arts,0.0,st,62.0,no,any
Ambedkar Scholarship 27701,947542.0,any,commerce,0.0,any,79.0,yes,any
Disability Fellowship 27702,946847.0,female,engineering,0.0,any,90.0,yes,any
Ambedkar Scholarship 27703,222147.0,female,ug,0.0,any,79.0,no,any
Merit Scholarship 27704,727309.0,female,engineering,0.0,st,63.0,yes,any
Overseas Scholarship 27705,239353.0,male,ug,0.0,obc,91.0,no,any
Minority Scholarship 27706,490569.0,male,pg,0.0,st,62.0,no,any
Ambedkar Scholarship 27707,201746.0,female,ug,0.0,minority,76.0,yes,any
Merit Scholarship 27708,221170.0,female,any,0.0,any,66.0,yes,any
Minority Scholarship 27709,852772.0,male,science,0.0,any,95.0,yes,any
Ambedkar Scholarship 27710,319958.0,any,pg,0.0,st,62.0,yes,any
INSPIRE Scholarship 27711,987175.0,any,ug,0.0,st,71.0,yes,any
ONGC Scholarship 27712,947288.0,female,any,0.0,any,73.0,yes,any
Sports Scholarship 27713,630723.0,any,commerce,0.0,any,60.0,yes,any
INSPIRE Scholarship 27714,324485.0,any,arts,0.0,any,89.0,yes,any
UGC Scholarship 27715,103349.0,male,science,0.0,sc,84.0,yes,any
Sports Scholarship 27716,587919.0,male,ug,0.0,obc,85.0,no,any
Sports Scholarship 27717,709340.0,male,ug,0.0,st,85.0,no,any
Minority Scholarship 27718,479869.0,female,science,0.0,sc,95.0,no,any
Sports Scholarship 27719,563924.0,male,engineering,0.0,minority,92.0,no,any
INSPIRE Scholarship 27720,659169.0,any,commerce,0.0,minority,57.0,yes,any
Merit Scholarship 27721,587236.0,male,pg,0.0,obc,85.0,yes,any
Ambedkar Scholarship 27722,855926.0,female,pg,0.0,minority,52.0,yes,any
Overseas Scholarship 27723,697358.0,female,science,0.0,minority,59.0,yes,any
ONGC Scholarship 27724,166982.0,female,arts,0.0,any,56.0,yes,any
Sports Scholarship 27725,196684.0,any,engineering,0.0,obc,63.0,no,any
Merit Scholarship 27726,769295.0,any,commerce,0.0,any,69.0,no,any
Overseas Scholarship 27727,774639.0,female,commerce,0.0,minority,56.0,no,any
INSPIRE Scholarship 27728,781509.0,male,ug,0.0,sc,62.0,yes,any
Disability Fellowship 27729,773994.0,male,commerce,0.0,minority,61.0,yes,any
UGC Scholarship 27730,171921.0,male,engineering,0.0,any,89.0,no,any
Sports Scholarship 27731,854278.0,male,pg,0.0,sc,70.0,no,any
ONGC Scholarship 27732,417667.0,male,any,0.0,any,64.0,yes,any
Sports Scholarship 27733,324161.0,male,pg,0.0,st,74.0,no,any
Disability Fellowship 27734,639699.0,female,commerce,0.0,any,67.0,no,any
Ambedkar Scholarship 27735,927046.0,male,science,0.0,any,90.0,no,any
INSPIRE Scholarship 27736,337687.0,male,ug,0.0,sc,87.0,no,any
Sports Scholarship 27737,523373.0,any,engineering,0.0,obc,79.0,no,any
Pragati Scholarship 27738,247795.0,any,science,0.0,obc,75.0,yes,any
Ambedkar Scholarship 27739,497775.0,female,engineering,0.0,obc,55.0,no,any
Disability Fellowship 27740,595766.0,male,pg,0.0,any,72.0,no,any
Merit Scholarship 27741,651406.0,female,engineering,0.0,obc,88.0,yes,any
Minority Scholarship 27742,719266.0,any,commerce,0.0,st,78.0,no,any
Ambedkar Scholarship 27743,664733.0,male,pg,0.0,any,79.0,yes,any
Overseas Scholarship 27744,838983.0,male,any,0.0,any,82.0,no,any
Merit Scholarship 27745,669377.0,female,science,0.0,any,77.0,no,any
Ambedkar Scholarship 27746,931337.0,female,pg,0.0,any,88.0,no,any
Disability Fellowship 27747,957047.0,any,engineering,0.0,sc,90.0,yes,any
Disability Fellowship 27748,396881.0,any,any,0.0,any,73.0,yes,any
Overseas Scholarship 27749,580548.0,male,science,0.0,st,81.0,yes,any
Overseas Scholarship 27750,595990.0,female,arts,0.0,minority,55.0,yes,any
Disability Fellowship 27751,432145.0,any,any,0.0,any,75.0,yes,any
Merit Scholarship 27752,221596.0,male,arts,0.0,sc,72.0,yes,any
Overseas Scholarship 27753,872773.0,female,science,0.0,any,82.0,no,any
Minority Scholarship 27754,482395.0,female,science,0.0,minority,79.0,yes,any
INSPIRE Scholarship 27755,510325.0,any,any,0.0,st,52.0,yes,any
ONGC Scholarship 27756,938461.0,female,ug,0.0,any,86.0,no,any
